Name,Country,lat,lon
DUERO B,Spain,41.50561058101842,-5.492254831585304
EGVREN2,Spain,40.46366700000001,-3.74922
LITORAL 2,Spain,40.46366700000001,-3.74922
FFNEXU,Spain,40.46366700000001,-3.74922
EBRACC2,Spain,40.46366700000001,-3.74922
PALOS3,Spain,37.2288942,-6.8954258
CASTELNOU,Spain,41.2301204,-0.3465971
ENDPRB,Spain,40.46366700000001,-3.74922
SANROQUE2,Spain,36.2104615,-5.384431699999999
GUARDO 2,Spain,42.7890255,-4.8474389
ESCAT3,Spain,40.46366700000001,-3.74922
P.G.RODR 1,Spain,40.46366700000001,-3.74922
EBRO ALTO,Spain,42.4152978,-2.027319
MEIRAMA,Spain,43.208479,-8.4376087
NARCEA 3,Spain,43.0994954,-6.621061099999999
EGASNE1,Spain,40.46366700000001,-3.74922
ESC CART 3,Spain,40.46366700000001,-3.74922
EMEDI,Spain,40.46366700000001,-3.74922
CAMPGIB2,Spain,40.46366700000001,-3.74922
CASTEJO1 H,Spain,40.46366700000001,-3.74922
ABOÑO 1,Spain,43.5647589,-5.718300600000001
TFDETIC,Spain,40.46366700000001,-3.74922
ECEASA,Spain,40.46366700000001,-3.74922
P.G.RODR 4,Spain,40.46366700000001,-3.74922
ESCCC1,Spain,40.46366700000001,-3.74922
MORALET B,Spain,38.4454911,-0.5718489999999999
EFWMARK,Spain,40.46366700000001,-3.74922
EDPCOR1,Spain,40.46366700000001,-3.74922
EDPCOSA,Spain,43.4615399,-6.0781794
EBRACC1,Spain,40.46366700000001,-3.74922
PBCN2,Spain,40.46366700000001,-3.74922
SIL G,Spain,40.46366700000001,-3.74922
HFIBGES,Spain,40.46366700000001,-3.74922
PALMASAETI,Spain,40.46366700000001,-3.74922
BOLARQUE B,Spain,40.362778,-2.828056
BESOS 5,Spain,40.46366700000001,-3.74922
TERUEL 2,Spain,40.3456879,-1.1064345
CTCOMPOS 3,Spain,40.46366700000001,-3.74922
ARRUBAL2,Spain,42.434452,-2.2519623
TERA-ESLA,Spain,41.95477835530568,-5.936038423294308
TAJOENC G,Spain,40.46366700000001,-3.74922
EFEGEL2,Spain,40.46366700000001,-3.74922
EGVENTO,Spain,40.46366700000001,-3.74922
Nant de Drance (NDD),Switzerland,46.06261948794957,6.904897796069646
Kraftwerk CB-VE,Switzerland,46.818188,8.227511999999999
Kraftwerk Lötschen,Switzerland,46.818188,8.227511999999999
KLL - KW Linth-Limmern AG,Switzerland,46.8795531,8.9831919
Hongrin-Léman (FMHL),Switzerland,46.4110587,6.934109899999999
KW Rheinfelden CH,Switzerland,47.55219,7.7922914
Wägital,Switzerland,47.1067241,8.9024771
Kraftwerk Mittelbünden,Switzerland,46.818188,8.227511999999999
Kraftwerk Göschenen,Switzerland,46.6673374,8.585142
KWM - KW Mattmark AG,Switzerland,46.0359813,7.9605751
AET Leventina,Switzerland,46.5315975,8.7195556
KWZ - KW Zervreila AG,Switzerland,46.56950759999999,9.1018592
Kernkraftwerk Gösgen,Switzerland,47.36448000000001,7.965477000000001
KVR - KW Vorderrhein AG,Switzerland,46.73125211826505,9.04441620287782
Verzasca,Switzerland,46.1689775,8.858191999999999
KKL - KernKW Leibstadt AG,Switzerland,47.5983101,8.1826232
Emosson (ESA),Switzerland,46.0831928,6.9141892
Electra-Massa (EM),Switzerland,46.3335259,8.0076568
Gde-Dixence (GD),Switzerland,46.13263090067091,7.401074110231249
KHR - KW Hinterrhein AG,Switzerland,46.53048159999999,9.1985525
Kraftwerk Bergell,Switzerland,46.2950041,9.705026199999999
Kraftwerke Mauvoisin AG,Switzerland,45.9792839,7.3536334
KKW Mühleberg (KKM),Switzerland,46.96999109999999,7.2700756
KW Oberhasli AG (KWO),Switzerland,46.7011485,8.2327335
KSL - KW Sarganserland AG,Switzerland,47.0478519,9.4406105
Kraftwerk Etzelwerk,Switzerland,46.818188,8.227511999999999
KKB - KernKW Beznau,Switzerland,47.552,8.23
Maggia (OFIMA),Switzerland,46.1693757,8.7967955
Blenio (OFIBLE),Switzerland,46.5298023,8.9381719
Kraftwerk Amsteg,Switzerland,46.79173549999999,8.6694779
EKW - Engadiner KW AG,Switzerland,46.650234,10.0287409
Wikinger Prod,Germany,51.165691,10.451526
,,,
TE TUZLA,Bosnia and Herzegovina,44.5199934,18.6057264
TE KAKANJ,Bosnia and Herzegovina,44.0872452,18.1141114
TE STANARI,Bosnia and Herzegovina,44.7381571,17.8240149
TE UGLJEVIK,Bosnia and Herzegovina,44.6829417,18.9694604
TE GACKO,Bosnia and Herzegovina,43.1737378,18.5163832
HE VISEGRAD,Bosnia and Herzegovina,43.7613716,19.2889595
HE CAPLJINA,Bosnia and Herzegovina,43.11182669999999,17.7054838
HE DUBROVNIK,Bosnia and Herzegovina,43.915886,17.679076
CHP EVN PLOVDIV,Bulgaria,42.1354079,24.7452904
CHP REPUBLIKA PK,Bulgaria,42.733883,25.48583
HPP KARDZHALI,Bulgaria,41.6338439,25.3777119
TEC BOBOVDOL EAD,Bulgaria,42.3663864,23.0051872
TPP VARNA BG,Bulgaria,43.1960878,27.7642611
TOPLO RUSE,Bulgaria,43.83557130000001,25.9656554
TEC MARITSA 3 AD,Bulgaria,42.0531501,25.6195507
HPP IVAILOVGRAD,Bulgaria,41.52669789999999,26.1242717
NPP KOZLODUY,Bulgaria,43.7438119,23.7723634
PSHPP BELMEKEN,Bulgaria,42.1621959,23.8714454
HPP SESTRIMO,Bulgaria,42.21573799999999,23.9209416
AES MI1,Bulgaria,42.733883,25.48583
PSHPP ORFEUS GEN,Bulgaria,42.1621959,23.8714454
HPP PESHTERA,Bulgaria,42.0298857,24.2987265
HPP MOMINA KLISU,Bulgaria,42.733883,25.48583
CHP DEVEN,Bulgaria,42.733883,25.48583
CHP SVILOZA,Bulgaria,43.6360497,25.304569
CHP RUSE,Bulgaria,43.83557130000001,25.9656554
TPP MI 2,Bulgaria,42.733883,25.48583
PSHPP CHAIRA GEN,Bulgaria,42.1621959,23.8714454
WPP SVETI NIKOLA,Bulgaria,43.4349451,28.4926147
CHP LUKOIL NEFTO,Bulgaria,42.733883,25.48583
TPP MI3,Bulgaria,42.733883,25.48583
CHP BRIKEL 1,Bulgaria,42.733883,25.48583
EKOM       ,Czech Republic,48.6007657,17.8132386
EDET       ,Czech Republic,65.326728,21.244408
EDAL       ,Czech Republic,41.2510671,-72.88217139999999
ECHV       ,Czech Republic,51.960143,5.2233223
Burghausen GT,Germany,48.1725613,12.8310753
MEGALOPOLI V,Greece,37.401244,22.1364871
AG DIMITRIOS2,Greece,39.3817104,22.9668448
AG DIMITRIOS4,Greece,37.93572109999999,23.7295198
ELPEDISON THESS,Greece,40.6288252,22.9490529
AG DIMITRIOS1,Greece,37.93572109999999,23.7295198
AG DIMITRIOS5,Greece,37.93572109999999,23.7295198
HERON CC,Greece,39.074208,21.824312
AG DIMITRIOS3,Greece,37.93572109999999,23.7295198
ELPEDISON THISVI,Greece,38.23563,22.9519596
P AOOU,Greece,39.074208,21.824312
PROTERGIA CC,Greece,39.074208,21.824312
KORINTHOS POWER,Greece,38.0356769,23.8017258
S.FIORANO GENERAZIONE,Italy,45.1374509,9.7231814
Castellaneta Wind Farm,Italy,40.62804180000001,16.9397385
ASSEMINI 26,Italy,39.2106099,9.0018424
PONT VENTOUX 2 ,Italy,45.1505914,7.017626300000001
AIRASCA 2,Italy,44.9171106,7.4893491
ROSSINI 12952,Italy,41.87194,12.56738
CENTRALE SACCO 1,Italy,45.51908539999999,9.124203399999999
S.ANNA 012,Italy,41.87194,12.56738
ENTRACQUE CHRO,Italy,44.2439659,7.3964073
TRE TORRI,Italy,45.4768832,9.161572
UP BRNSFIR 1,Italy,41.87194,12.56738
PUCCINI 13.360,Italy,41.87194,12.56738
Verdi 13.030,Italy,41.87194,12.56738
PAGANINI 13830,Italy,41.87194,12.56738
Laterza Wind Farm,Italy,40.6249441,16.798088
TE Pljevlja,,43.3345352,19.3277008
HE Perućica,,43.31842,18.6888227
NLROTTETH  1,Netherlands,52.132633,5.291265999999999
Aalst Syral GT,BE,50.93551679999999,4.0455835
Aalst Syral ST,BE,50.93551679999999,4.0455835
AALTER TJ,BE,51.0873768,3.4483498
BEERSE TJ,BE,51.3197704,4.855942499999999
Beveren Ineos Phenolchemie,BE,51.2908962,4.2723796
BUTGENBACH,BE,50.425239,6.204717
CIERREUX TJ,BE,50.24259,5.93052
DROGENBOS GT1,BE,50.7872348,4.3172707
DROGENBOS GT2,BE,50.7872348,4.3172707
DROGENBOS ST,BE,50.7872348,4.3172707
IXELLES TJ,BE,50.8335711,4.366433
La Vierre,BE,49.8159505,5.3463528
Lanaken Sappi,BE,50.8827787,5.6397759
LANGERBRUGGE STORA ST 1,BE,51.11572,3.74827
LANGERBRUGGE STORA ST 2,BE,51.11572,3.74827
Lillo Degussa GT1,BE,40.69018579999999,-73.99636559999999
Lillo Degussa GT2,BE,40.69018579999999,-73.99636559999999
Lillo Degussa ST,BE,40.69018579999999,-73.99636559999999
Noordschote TJ,BE,50.9546429,2.810466
,,,
Oud-Lillo Monsanto,BE,51.30436,4.28026
Schaerbeek Siomab ST1,BE,50.8674778,4.3773347
Schaerbeek Siomab ST2,BE,50.8674778,4.3773347
Schaerbeek Siomab ST3,BE,50.8674778,4.3773347
Scheldelaan Exxonmobil,BE,51.2999074,4.3074433
VILVOORDE GT,BE,50.926454,4.4258375
Wilrijk Isvag,BE,51.1468846,4.3783903
Zedelgem TJ,BE,51.142285,3.1369631
Zeebrugge 2 Fluxys,BE,51.3163784,3.1849427
Zeebrugge TJ,BE,51.3189468,3.2068507
Zwijndrecht Lanxess GT,BE,51.8105978,4.6272719
Zwijndrecht Lanxess ST,BE,51.8105978,4.6272719
Electrawinds biomassa Oostende,BE,51.2360305,2.9360882
Eurosilo,BE,52.51455499999999,4.99616
Incinerateur THUMAIDE (IPALLE),BE,50.5467869,3.6254152
Intradel Herstal,BE,50.6800444,5.6437107
IVBO,BE,51.2520713,3.2080109
PLATE-TAILLE T,BE,50.1857528,4.3823302
ANGLEUR TG31,BE,50.61134999999999,5.599430000000001
ANGLEUR TG32,BE,50.61134999999999,5.599430000000001
Beveren 2 Indaver,BE,51.2133887,4.257960700000001
Beveren 3 Indaver,BE,51.2133887,4.257960700000001
Beveren Sleco,BE,51.2133887,4.257960700000001
EDF Luminus Izegem WKK,BE,50.9180338,3.2133625
EDF Luminus Seraing GT1,BE,50.6099816,5.5141067
EDF Luminus Seraing GT2,BE,50.6099816,5.5141067
SERAING TV,BE,50.6099816,5.5141067
Biostoom Oostende,BE,51.2100715,2.9970526
T-power Beringen,BE,51.04793,5.21862
PROVENCE 4 BIOMASSE,FR,44.0144936,6.2116438
FR_LA-MAREGES-P,FR,45.3916193,2.3642634
Kozienice 2 B11,PL,51.5855328,21.5511768
Opole B5,PL,50.6683223,17.9230651
Opole B6,PL,50.6683223,17.9230651
Dvur Kralove TDK,CZ,50.4317202,15.8140269
Hodonin EHO,CZ,48.8529391,17.1260024
Chvaletice B1,CZ,50.0344323,15.418462
Chvaletice B2,CZ,50.0344323,15.418462
Chvaletice B3,CZ,50.0344323,15.418462
Chvaletice B4,CZ,50.0344323,15.418462
Karlovy Vary KVT,CZ,50.2318521,12.8719616
Karvina TG4,CZ,49.85665239999999,18.5432186
Karvina TG5,CZ,49.85665239999999,18.5432186
Kauc.Kralupy TG1,CZ,50.24164529999999,14.3106451
Kauc.Kralupy TG2,CZ,50.24164529999999,14.3106451
Kolin Zalabi TG4,CZ,50.0371841,15.2100483
Kolin Zalabi TG5,CZ,50.0371841,15.2100483
Komorany TG20,CZ,49.9897094,14.4094353
Komorany TG21,CZ,49.9897094,14.4094353
Komorany TG22,CZ,49.9897094,14.4094353
Komorany TG4,CZ,49.9897094,14.4094353
Komorany TG5,CZ,49.9897094,14.4094353
Komorany TG6,CZ,49.9897094,14.4094353
Komorany TG9,CZ,49.9897094,14.4094353
Ledvice 2 B2,CZ,50.5850185,13.7720389
Ledvice 2 B3,CZ,50.5850185,13.7720389
Ledvice 3 B4,CZ,50.5850185,13.7720389
Ledvice 4 B6,CZ,50.5850185,13.7720389
Liberec TLI,CZ,50.76627999999999,15.0543387
Náchod TNA,CZ,50.41457219999999,16.1656347
Olomouc TG3,CZ,49.593778,17.2508787
Olomouc TG4,CZ,49.593778,17.2508787
Ostrava TPV,CZ,49.84111979999999,18.2346427
Otrokovice TG1,CZ,49.2099156,17.5307761
Otrokovice TG2,CZ,49.2099156,17.5307761
PE CEZ Morava PESME,CZ,49.51219706668207,17.15971715826936
PE Vresová TG1,CZ,50.2590971,12.6964933
PE Vresová TG2,CZ,50.2590971,12.6964933
PE Vresová TG3,CZ,50.2590971,12.6964933
PE Vresová TG4,CZ,50.2590971,12.6964933
Písek TPI,CZ,49.303454,14.158029
Plzen teplárna TG1,CZ,49.7384314,13.3736371
Plzen teplárna TG2,CZ,49.7384314,13.3736371
Pocerady B2,CZ,50.41805369999999,13.6874593
Pocerady B3,CZ,50.41805369999999,13.6874593
Pocerady B4,CZ,50.41805369999999,13.6874593
Pocerady B5,CZ,50.41805369999999,13.6874593
Pocerady B6,CZ,50.41805369999999,13.6874593
Prunérov 1 B3,CZ,50.43212519999999,13.2570343
Prunérov 1 B4,CZ,50.43212519999999,13.2570343
Prunérov 1 B5,CZ,50.43212519999999,13.2570343
Prunérov 1 B6,CZ,50.43212519999999,13.2570343
Prunérov 2 B23,CZ,50.4323991,13.2567562
Prunérov 2 B24,CZ,50.4323991,13.2567562
Prunérov 2 B25,CZ,50.4323991,13.2567562
Prerov TG1,CZ,49.4564788,17.45023
Prerov TG2,CZ,49.4564788,17.45023
Strakonice TST,CZ,49.2604043,13.9103085
ŠKO-ENERGO ,CZ,50.42684759999999,14.9218556
Terea(Cheb) Terea,CZ,50.0769732,12.3778316
Trmice TG4,CZ,50.6428674,13.9945047
Trmice TG5,CZ,50.6428674,13.9945047
Trmice TG6,CZ,50.6428674,13.9945047
Trmice TG7,CZ,50.6428674,13.9945047
Trmice TG8,CZ,50.6428674,13.9945047
Trebovice TG15,CZ,49.8592508,16.5020428
Trebovice TG16,CZ,49.8592508,16.5020428
Trebovice TG33,CZ,49.8592508,16.5020428
Tušimice 2 B21,CZ,50.3680531,13.331802
Tušimice 2 B22,CZ,50.3680531,13.331802
Tušimice 2 B23,CZ,50.3680531,13.331802
Tušimice 2 B24,CZ,50.3680531,13.331802
Detmarovice B1,CZ,49.89411390000001,18.4608006
Detmarovice B2,CZ,49.89411390000001,18.4608006
Detmarovice B3,CZ,49.89411390000001,18.4608006
Detmarovice B4,CZ,49.89411390000001,18.4608006
MITTAL NH,CZ,43.1938516,-71.5723953
Trinec TZ,CZ,49.677631,18.6707901
VCHZ Semtín VCHZ,CZ,50.061129,15.7278158
Brno Sever PBS,CZ,49.2149264,16.6265954
Zlín ,CZ,49.2244365,17.6627635
Malešice 2 TMA,CZ,50.0845657,14.5086236
"Pražská tepl TMI,TVE",CZ,50.0755381,14.4378005
Plzen teplárna TG3,CZ,49.7384314,13.3736371
Spalovna Brno SAKO,CZ,49.1907449,16.6662945
Spalovna Malešice SMA,CZ,50.0845657,14.5086236
PP Kyjov TG1,CZ,49.00986690000001,17.1225098
PP Kyjov TG2,CZ,49.00986690000001,17.1225098
PP Vresová B1,CZ,50.2590971,12.6964933
PP Vresová B2,CZ,50.2590971,12.6964933
Prostejov EPRJ,CZ,49.4724489,17.1067513
Kauc.Kralupy TG4,CZ,50.24164529999999,14.3106451
Dukovany RE1,CZ,49.0812519,16.1921789
Dukovany RE2,CZ,49.0812519,16.1921789
Dukovany RE3,CZ,49.0812519,16.1921789
Dukovany RE4,CZ,49.0812519,16.1921789
Temelín B1,CZ,49.1928402,14.3487467
Temelín B2,CZ,49.1928402,14.3487467
fiktivníbloky Dalesice,CZ,49.12900459999999,16.0819102
fiktivníbloky DlouheStrane,CZ,50.0854244,17.1794653
fiktivníbloky Stechovice2,CZ,49.8508414,14.3904385
fiktivníbloky MalevodyMorava,CZ,49.51219706668207,17.15971715826936
fiktivníbloky Vltava,CZ,49.47849325896182,14.03140414521048
Val Strem,CH,46.7180057,8.7560018
Tavanasa (AHSAG),CH,46.7540917,9.0623319
Stauanlage Sufers Dotieranlage,CH,46.5705798,9.3664443
"Mulegn, Tinizong-Rona",CH,46.5768272,9.625682000000001
"Gstaldenbach, Heiden",CH,47.4334128,9.522460599999999
Kraftwerk Grafenau,CH,48.8592113,13.3946444
Am. de dotation du Kembs 2,CH,47.688362,7.503799000000001
KW Grimsel Nollen,CH,46.5614,8.337579999999999
Handeck 2,CH,46.6125128,8.3068901
Kraftwerk Hostetbach AG,CH,46.66965292799225,8.292943871511735
Innertkirchen 3,CH,46.70517659999999,8.227401
Innertkirchen 1,CH,46.70517659999999,8.227401
Schattenhalb 1+,CH,46.719504,8.184851499999999
WKA Spiggenbach Reichenbach,CH,46.57381924321924,7.774104171758737
"Färmelbach, St. Stephan",CH,46.50876688290019,7.46200509290438
La Serrière,CH,48.634441,-0.411606
"Gohlhaus, Lützelflüh",CH,47.0081826,7.6865903
Kraftwerk Realp II,CH,46.5992257,8.5026469
Kraftwerk Gurtnellen,CH,46.73796,8.62781
KW Gurtnellen,CH,46.7260028,8.618656099999999
"Bolzbach, Seedorf Chuchib. Q.",CH,46.8980012,8.5941422
Trüebsee,CH,46.7944762,8.38993
"Arni, Engelberg",CH,46.8200266,8.4069918
Limmern,CH,46.8795531,8.9831919
Kraftwerk Mühlebach AG,CH,47.52893599999999,8.261247
Mitlödi (Seidendruckerei),CH,47.01070199999999,9.0839608
Holenstein Wehrkraftw. Glarus,CH,47.0318675,9.0755416
KW Weissenstein,CH,47.2525,7.510520000000001
"Rufi, Hätzingen",CH,46.961622,9.0373865
Gletsch-Oberwald,CH,46.56224,8.362639999999999
Chräjubiel Ried-Brig,CH,46.30712949999999,8.0155889
Bramois (Groupes 1 à 4),CH,46.2334172,7.4056447
Bramois (Groupe 7),CH,46.2334172,7.4056447
"2ème Palier Isérables, Riddes",CH,46.1689124,7.228430700000001
Eaux des torrent de Verbier,CH,46.0960814,7.2285512
"La Delise, Bourg-Saint-Pierre",CH,45.9449714,7.2162915
Vernayaz (Pissevache),CH,46.1439448,7.0278262
Châble II,CH,20.754219,-89.8614384
Les Farettes,CH,45.673873,6.410942899999999
Hongrin-Léman,CH,46.47821494174957,7.029385009021193
Galleria Cavergno-Palagnedra,CH,46.3450894,8.6057293
Molino,CH,30.7240791,-87.31414219999999
"Alp Trida-Laret, Samnaun",CH,46.97861109999999,10.3730556
Beznau 1,CH,47.552,8.23
Beznau 2,CH,47.552,8.23
Leibstadt,CH,47.5899397,8.173178
ALESSANDRIA,IT,44.9072727,8.6116796
TRINO,IT,45.2180536,8.246264
SELED GLORENZA,IT,46.6706289,10.5529478
PORTO MARGHERA,IT,45.4619904,12.2171672
CARPI TURBOGAS,IT,44.7838779,10.8796629
ENIPOWER LIVORNO,IT,43.548473,10.3105674
MONTORIO,IT,45.4587711,11.0645412
GIUGLIANO T.GAS,IT,40.9285635,14.2032077
BARI,IT,41.1171432,16.8718715
GROSIO,IT,46.2981557,10.2746514
Ahvenkoski,FI,60.4921046,26.4541164
Aittaluoto 1,FI,61.4885829,21.8106681
Aittaluoto 2,FI,61.4885829,21.8106681
Aittokoski,FI,63.70034809999999,27.4230483
"Anjalankoski, G1",FI,60.75,26.823611
Askala,FI,23.0713379,83.3842808
Billnäs,FI,60.08548539999999,23.6409583
Björkfors,FI,58.02046050000001,15.9038413
Finlayson ve,FI,46.20161359999999,-92.91603490000001
Haapakoski,FI,62.45776369999999,27.170127
Haminan höyrykattilalaitos,FI,60.5693374,27.1878318
Hanhikoski,FI,62.96224759999999,22.7105368
Harabacka,FI,60.49372059999999,26.5518402
Hedet,FI,62.6586502,21.3909155
Heinola,FI,61.2102113,26.0457548
Heinola vp,FI,61.2102113,26.0457548
Hietamankoski,FI,62.59885019999999,25.5753348
Hilmonkoski,FI,62.99722389999999,25.3697289
Hirvikoski,FI,60.86768109999999,22.9849721
"Hoikankangas, Kajaanin sähkölaitos",FI,64.1991579,27.7175964
Hämeenkyrö lä,FI,61.63812939999999,23.196513
Hämeenkyrö ve,FI,61.63812939999999,23.196513
Iisalmi,FI,63.56942369999999,27.1826451
Ikaalinen,FI,61.7682206,23.0746693
Ilomantsin pellettitehdas,FI,62.66788529999999,30.9394911
Imatran Energia,FI,61.1873726,28.7630604
Inkeroinen ve,FI,60.7015646,26.8495316
Jalasjoki/Niiles,FI,62.5899891024386,22.44775514923364
Joensuu,FI,62.6010155,29.7635719
Jouttikallio,FI,62.94608599999999,23.040296
Juankoski,FI,63.0660831,28.3308111
Jumisko,FI,66.3622077,28.1277078
Juntola,FI,60.5422889,22.6926124
Jämsänkoski bv,FI,61.919012,25.1695223
Järvenpää,FI,60.4747894,25.0971051
Kaarni,FI,13.3286136,80.0639697
Kaihua,FI,29.1360899,118.41422
Kaitfors,FI,63.70028600000001,23.3857197
Kalajärvi,FI,62.5601825,23.1331854
Kaltimo,FI,62.7990517,30.1555971
Kankaanpää,FI,61.8126542,22.3751546
Kantvik,FI,60.0918536,24.3929039
Karjalankoski,FI,63.0462423,28.3039497
Karvetti,FI,60.4789804,22.052879
Kaskinen lv ja vp,FI,62.3822834,21.2277852
Katerma,FI,64.0891876,29.0167614
Kattilakoski,FI,66.533007,23.7822676
Kauttua,FI,61.11559070000001,22.1604796
Kelukoski,FI,60.5305831,25.1061473
Kemijärvi,FI,66.7136282,27.4292062
Kerava,FI,60.40519860000001,25.0958066
Kierikki,FI,65.3588455,25.912854
Killinkoski,FI,62.3954962,23.8811138
Kiltua,FI,63.83419399999999,27.8116474
Kissakoski,FI,61.6233247,26.7585161
Koivukoski,FI,60.8718593,23.0841009
Kokkola,FI,63.8415002,23.1250337
Kokkosniva,FI,67.23456999999999,27.3447519
Kolsi,FI,29.9452159,78.4570552
Koneharju kt,FI,63.181686,24.5354137
Korkeakoski,FI,63.24105110000001,27.0613489
Koskensaari,FI,62.27194780000001,25.3063617
Koskenvarsi,FI,62.97913250000001,23.7491065
Kuhankoski,FI,62.3743922,25.9594416
Kuhmon Lämpö,FI,64.1306663,29.4936457
Kumpuniemi,FI,66.0042873,28.0719584
Kuokkastenkoski,FI,63.5407488,28.9551713
"Kuopio, Savon Sellu",FI,62.9459933,27.7092542
Kurittukoski,FI,67.8578934,26.7158001
Kurkiaska,FI,67.2851551,26.729744
Kuurna,FI,60.1702533,24.9583546
Kuusamo,FI,65.9645876,29.1886652
Kuusankoski ve,FI,60.9069253,26.6243555
Kymijärvi 2,FI,60.9657477,25.8071736
Kyrkösjärvi,FI,62.7444056,22.7940397
Käenkoski,FI,62.913915,30.948928
Lapua,FI,62.9719717,23.0023632
Leppikoski,FI,65.1492524,26.7003605
Lestijärvi,FI,63.52723659999999,24.6581193
Leuhunkoski,FI,60.9069253,26.6243555
Lieksa Kevätniemi,FI,63.3222737,29.9895626
Lieksankoski,FI,60.9069253,26.6243555
Liunankoski,FI,61.1799366,28.8066217
Loviisa kt,FI,60.45787420000001,26.2278099
Långfors,FI,65.9859427,22.6142558
Maalismaa,FI,65.31034269999999,25.6909971
Maavesi,FI,62.1995557,27.5299807
Matarakoski,FI,67.63816866892013,26.78139407689305
Merikoski,FI,65.02167069900104,25.48511588349226
Mustio,FI,60.13775080000001,23.8639676
Myllykoski,FI,60.76485700000001,26.7858471
Myllykoski ve,FI,60.76485700000001,26.7858471
Myllykoski vp,FI,60.76485700000001,26.7858471
Naantali,FI,60.46608759999999,22.0250873
Naantali kt,FI,60.46608759999999,22.0250873
Nastola kt,FI,60.948103,25.9337117
Nikkilä,FI,60.3765966,25.2686026
Nivala,FI,63.928431,24.9642446
Oksava,FI,63.813485,25.2450174
"Oulu, Laanilan Voima",FI,65.0287191,25.5317286
Padinki,FI,63.97443919999999,24.7767087
Pahkakoski,FI,63.3210481,30.1461673
Palokki,FI,62.5710172,28.5792684
Pankakoski,FI,63.3210481,30.1461673
Peltokoski,FI,62.42018148001462,30.43730508767922
Permantokoski,FI,66.4927065,26.12711
Pieksämäki,FI,62.29499509999999,27.13305
Pihlava,FI,61.5593535,21.6120951
Pitkämö,FI,62.5724579,22.4023282
Portimokoski,FI,66.3780277,23.7810401
Porttipahta,FI,68.0984948,26.5769067
Posion CHP-laitos,FI,66.11060429999999,28.1674377
Puntarikoski,FI,62.68707500000001,29.648572
Pursiala 1,FI,61.6703958,27.2902136
Pursiala 2,FI,61.6703958,27.2902136
Pyhännänkoski,FI,64.5042869,28.3726356
Raahe,FI,64.6839541,24.4883649
Raisio,FI,60.48591219999999,22.1689264
Rengon saha,FI,60.88942489999999,24.2644483
Riihimäki (Ekokem),FI,60.76922700000001,24.7977225
Riikinvoima,FI,62.37399929999999,27.7497367
Ristiina,FI,61.5064836,27.2578065
Ruskeakoski,FI,62.4268588,30.4411012
"Röyttä, Tornion tehtaat, 11 generaattoria",FI,65.7625469,24.1616001
Sallila,FI,60.95039739999999,22.8652468
Savela,FI,60.2391841,24.9912012
Savonlinna,FI,61.8679728,28.8863842
Seitenoikea,FI,64.5914123,28.4185376
Siikakoski,FI,61.0987374,26.7114539
"Siilinjärvi, V1 turb. ja vp turb.",FI,63.0736826,27.661883
Siuronkoski,FI,61.4758456,23.3326576
Sodankylän varuskunta,FI,67.415999,26.5889727
Soininkoski,FI,61.2101815,28.779919
Sopenkorpi,FI,60.97763229999999,25.6235874
Sotkamo,FI,64.1306547,28.3904979
Stadsforsens Kraftverk,FI,60.4036069,25.6905519
Sunila,FI,60.49614599999999,26.9587773
Suosiola,FI,66.4933988,25.6914003
Säkylä,FI,61.0542638,22.3353483
Sänkiaho,FI,63.0277824,23.8048387
Tako T2 ja T5,FI,40.4423048,-80.0021624
Tammerkoski,FI,61.49782732256867,23.76232830407902
Tammervoima,FI,61.5417034,23.9720712
Tervakoski lä,FI,60.8144972,24.625845
Tervasaari lä,FI,60.1739527,24.9689875
Tervasaari ve,FI,60.1739527,24.9689875
Tiihala,FI,61.43034890000001,24.1019062
Toholampi,FI,63.7716108,24.2477979
Tolkkinen 1,FI,60.340019,25.5871892
"Tolkkinen, Biolaitos",FI,60.340019,25.5871892
Toppila 1,FI,65.0384198,25.4431156
Toppila 2,FI,65.0384198,25.4431156
Tornio,FI,65.847301,24.1520236
Uljua,FI,64.2437921,26.2248885
Uusikaupunki,FI,60.807601,21.402722
Vaasa,FI,63.09508899999999,21.6164564
Vajukoski,FI,62.2472867,25.8702878
Varissaari,FI,60.4460865,26.9522534
Waskiluoto Validation Center,FI,63.089043,21.5776978
Vatajankoski,FI,62.2472867,25.8702878
Vehmaa,FI,60.6820718,21.7053353
Venetpalo,FI,63.895883,25.7950455
Vihtakoski,FI,65.945225,24.5512027
Viikinmäki,FI,60.22780239999999,24.9943348
Vilppulan saha,FI,62.0214052,24.5095247
Voikkaa ve 1,FI,60.94126079999999,26.6195357
Voikkaa ve 2,FI,60.94126079999999,26.6195357
Vuolenkoski ve,FI,61.0862274,26.1696974
Värnå,FI,43.2140504,27.9147333
Vääräkoski,FI,65.0399223,33.671016
Ylivieska,FI,64.07234199999999,24.5335825
Åminnefors,FI,60.0948486,23.5879502
Ämmäkoski,FI,64.22948,27.7296903
Ämmässuo,FI,60.24129840000001,24.5419863
Ämmässuo 2,FI,60.24129840000001,24.5419863
Äänekoski ht,FI,62.60146589999999,25.7278807
Äänekoski ve,FI,62.60146589999999,25.7278807
"Äänekoski, Biotuotetehdas",FI,62.5914538,25.756188
FLORIDA 1,ES,30.6713142,-86.7416374
FLORIDA 2,ES,27.6648274,-81.5157535
FLORIDA 3,ES,29.7346042,-82.0407137
LAVIANA 1,ES,43.2148555,-5.5407299
